sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;25 A 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;40 A 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
CE;NÃO INFORMADO;NÃO IDENTIFICADO;60 OU MAIS;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;;;;47147;47815;50622;53636;47538;42385;46281;46667;43436;49374;44881;50643
PE;;;;;SIM;43718;44325;47236;50496;44483;39139;43106;43279;39626;46089;41513;46528
PE;;;;;NÃO;3429;3490;3386;3140;3055;3246;3175;3388;3810;3285;3368;4115
PE;;;;ANALFABETO;;302;556;644;998;432;242;251;264;252;307;237;308
PE;;;;ANALFABETO;SIM;294;525;625;992;422;233;240;252;236;290;224;290
PE;;;;ANALFABETO;NÃO;8;31;19;6;10;9;11;12;16;17;13;18
PE;;;;ATE 5.A INC;;1525;2426;2925;4921;1892;1164;1213;1441;1371;1550;1370;1378
PE;;;;ATE 5.A INC;SIM;1486;2360;2851;4871;1832;1129;1180;1410;1307;1517;1323;1339
PE;;;;ATE 5.A INC;NÃO;39;66;74;50;60;35;33;31;64;33;47;39
PE;;;;5.A CO FUND;;754;1008;1080;1535;750;626;690;701;613;709;717;673
PE;;;;5.A CO FUND;SIM;719;984;1047;1515;710;603;676;680;588;678;664;642
PE;;;;5.A CO FUND;NÃO;35;24;33;20;40;23;14;21;25;31;53;31
PE;;;;6. A 9. FUND;;2193;2373;2301;2613;2195;1744;1815;1956;1702;2167;2004;1966
PE;;;;6. A 9. FUND;SIM;2062;2239;2159;2515;2090;1649;1753;1870;1593;2040;1880;1829
PE;;;;6. A 9. FUND;NÃO;131;134;142;98;105;95;62;86;109;127;124;137
PE;;;;FUND COMPL;;2456;2685;3036;2939;2783;2379;2555;2528;2370;2810;2710;2729
PE;;;;FUND COMPL;SIM;2348;2537;2935;2851;2673;2274;2430;2428;2205;2683;2586;2580
PE;;;;FUND COMPL;NÃO;108;148;101;88;110;105;125;100;165;127;124;149
PE;;;;MEDIO INCOMP;;2250;2335;2573;2692;2484;2119;2200;2327;2201;2437;2385;2430
PE;;;;MEDIO INCOMP;SIM;1977;2083;2277;2516;2262;1881;1992;2055;1942;2252;2108;2128
PE;;;;MEDIO INCOMP;NÃO;273;252;296;176;222;238;208;272;259;185;277;302
PE;;;;MEDIO COMPL;;31352;30628;32225;32249;31695;29003;31662;31622;29801;33809;29959;33100
PE;;;;MEDIO COMPL;SIM;28789;28072;29749;29849;29449;26530;29222;29082;26933;31310;27556;30101
PE;;;;MEDIO COMPL;NÃO;2563;2556;2476;2400;2246;2473;2440;2540;2868;2499;2403;2999
PE;;;;SUP. INCOMP;;1399;1418;1442;1554;1454;1321;1460;1605;1419;1573;1409;1581
PE;;;;SUP. INCOMP;SIM;1248;1275;1299;1381;1310;1179;1325;1420;1223;1436;1255;1421
PE;;;;SUP. INCOMP;NÃO;151;143;143;173;144;142;135;185;196;137;154;160
PE;;;;SUP. COMP;;4672;3703;4287;4039;3772;3668;4188;3546;3205;3442;3541;5489
PE;;;;SUP. COMP;SIM;4556;3588;4188;3913;3658;3547;4048;3424;3106;3331;3396;5250
PE;;;;SUP. COMP;NÃO;116;115;99;126;114;121;140;122;99;111;145;239
PE;;;;MESTRADO;;179;123;78;75;58;88;179;118;68;92;71;156
PE;;;;MESTRADO;SIM;174;119;75;72;54;85;174;115;67;91;68;146
PE;;;;MESTRADO;NÃO;5;4;3;3;4;3;5;3;1;1;3;10
PE;;;;DOUTORADO;;62;51;31;21;23;31;68;48;15;27;35;40
PE;;;;DOUTORADO;SIM;62;51;31;21;23;29;66;46;15;25;33;39
PE;;;;DOUTORADO;NÃO;0;0;0;0;0;2;2;2;0;2;2;1
PE;;;14 A 17;;;120;110;139;77;100;80;91;147;115;129;145;90
PE;;;14 A 17;;SIM;32;26;35;34;26;23;31;33;31;25;24;19
PE;;;14 A 17;;NÃO;88;84;104;43;74;57;60;114;84;104;121;71
PE;;;14 A 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;ATE 5.A INC;;0;0;1;2;1;1;1;0;4;2;0;1
PE;;;14 A 17;ATE 5.A INC;SIM;0;0;1;2;0;1;0;0;0;1;0;1
PE;;;14 A 17;ATE 5.A INC;NÃO;0;0;0;0;1;0;1;0;4;1;0;0
PE;;;14 A 17;5.A CO FUND;;0;0;1;1;0;0;0;2;0;2;0;1
PE;;;14 A 17;5.A CO FUND;SIM;0;0;0;1;0;0;0;1;0;0;0;1
PE;;;14 A 17;5.A CO FUND;NÃO;0;0;1;0;0;0;0;1;0;2;0;0
PE;;;14 A 17;6. A 9. FUND;;21;27;16;14;8;13;5;25;18;54;49;13
PE;;;14 A 17;6. A 9. FUND;SIM;1;0;2;1;0;1;0;2;0;2;1;2
PE;;;14 A 17;6. A 9. FUND;NÃO;20;27;14;13;8;12;5;23;18;52;48;11
PE;;;14 A 17;FUND COMPL;;5;6;2;1;3;2;5;4;7;9;11;6
PE;;;14 A 17;FUND COMPL;SIM;1;1;2;1;0;2;3;1;3;3;3;1
PE;;;14 A 17;FUND COMPL;NÃO;4;5;0;0;3;0;2;3;4;6;8;5
PE;;;14 A 17;MEDIO INCOMP;;62;46;82;28;61;40;51;80;56;45;62;48
PE;;;14 A 17;MEDIO INCOMP;SIM;9;7;13;6;13;7;11;7;9;8;6;6
PE;;;14 A 17;MEDIO INCOMP;NÃO;53;39;69;22;48;33;40;73;47;37;56;42
PE;;;14 A 17;MEDIO COMPL;;30;31;37;29;26;21;28;36;29;17;23;21
PE;;;14 A 17;MEDIO COMPL;SIM;21;18;17;22;13;11;17;22;18;11;14;8
PE;;;14 A 17;MEDIO COMPL;NÃO;9;13;20;7;13;10;11;14;11;6;9;13
PE;;;14 A 17;SUP. INCOMP;;2;0;0;2;1;3;1;0;1;0;0;0
PE;;;14 A 17;SUP. INCOMP;SIM;0;0;0;1;0;1;0;0;1;0;0;0
PE;;;14 A 17;SUP. INCOMP;NÃO;2;0;0;1;1;2;1;0;0;0;0;0
PE;;;14 A 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;14 A 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 A 24;;;10901;10640;11152;11821;10580;9460;10382;10462;10451;11613;10412;11574
PE;;;18 A 24;;SIM;9256;8954;9434;10226;9022;7828;8821;8727;8447;10019;8717;9896
PE;;;18 A 24;;NÃO;1645;1686;1718;1595;1558;1632;1561;1735;2004;1594;1695;1678
PE;;;18 A 24;ANALFABETO;;21;22;21;27;19;20;23;34;21;37;19;20
PE;;;18 A 24;ANALFABETO;SIM;17;17;19;27;17;16;20;27;18;33;15;18
PE;;;18 A 24;ANALFABETO;NÃO;4;5;2;0;2;4;3;7;3;4;4;2
PE;;;18 A 24;ATE 5.A INC;;221;263;493;694;127;93;121;152;174;198;145;146
PE;;;18 A 24;ATE 5.A INC;SIM;216;254;490;688;121;90;118;148;166;194;141;144
PE;;;18 A 24;ATE 5.A INC;NÃO;5;9;3;6;6;3;3;4;8;4;4;2
PE;;;18 A 24;5.A CO FUND;;87;116;144;214;76;74;67;60;56;84;91;81
PE;;;18 A 24;5.A CO FUND;SIM;80;111;141;212;73;70;67;59;51;76;82;75
PE;;;18 A 24;5.A CO FUND;NÃO;7;5;3;2;3;4;0;1;5;8;9;6
PE;;;18 A 24;6. A 9. FUND;;367;351;335;432;297;203;249;284;250;322;268;302
PE;;;18 A 24;6. A 9. FUND;SIM;347;324;306;415;281;182;239;270;236;303;251;281
PE;;;18 A 24;6. A 9. FUND;NÃO;20;27;29;17;16;21;10;14;14;19;17;21
PE;;;18 A 24;FUND COMPL;;443;434;464;541;424;404;429;407;372;481;436;455
PE;;;18 A 24;FUND COMPL;SIM;415;392;441;508;401;376;394;372;341;455;392;409
PE;;;18 A 24;FUND COMPL;NÃO;28;42;23;33;23;28;35;35;31;26;44;46
PE;;;18 A 24;MEDIO INCOMP;;686;701;769;796;654;616;619;659;680;673;733;840
PE;;;18 A 24;MEDIO INCOMP;SIM;550;570;632;695;543;473;520;517;539;573;572;672
PE;;;18 A 24;MEDIO INCOMP;NÃO;136;131;137;101;111;143;99;142;141;100;161;168
PE;;;18 A 24;MEDIO COMPL;;8277;7994;8089;8333;8183;7335;8064;7978;8126;9006;7936;8811
PE;;;18 A 24;MEDIO COMPL;SIM;6952;6662;6690;7040;6917;6021;6782;6627;6499;7711;6632;7501
PE;;;18 A 24;MEDIO COMPL;NÃO;1325;1332;1399;1293;1266;1314;1282;1351;1627;1295;1304;1310
PE;;;18 A 24;SUP. INCOMP;;476;506;530;517;520;455;509;578;528;533;498;558
PE;;;18 A 24;SUP. INCOMP;SIM;375;393;420;393;403;352;404;421;371;420;375;457
PE;;;18 A 24;SUP. INCOMP;NÃO;101;113;110;124;117;103;105;157;157;113;123;101
PE;;;18 A 24;SUP. COMP;;320;243;305;266;280;258;299;296;238;268;274;349
PE;;;18 A 24;SUP. COMP;SIM;301;221;293;247;266;246;275;272;220;244;246;328
PE;;;18 A 24;SUP. COMP;NÃO;19;22;12;19;14;12;24;24;18;24;28;21
PE;;;18 A 24;MESTRADO;;1;1;2;1;0;2;1;2;0;1;1;0
PE;;;18 A 24;MESTRADO;SIM;1;1;2;1;0;2;1;2;0;1;1;0
PE;;;18 A 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
PE;;;18 A 24;DOUTORADO;;1;0;0;0;0;0;1;3;0;1;2;0
PE;;;18 A 24;DOUTORADO;SIM;1;0;0;0;0;0;1;3;0;0;2;0
PE;;;18 A 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;1;0;0
PE;;;25 A 39;;;22616;22585;24339;25529;22928;20563;22482;22701;20850;23838;21667;24242
PE;;;25 A 39;;SIM;21464;21509;23305;24546;22014;19525;21497;21702;19800;22784;20652;22671
PE;;;25 A 39;;NÃO;1152;1076;1034;983;914;1038;985;999;1050;1054;1015;1571
PE;;;25 A 39;ANALFABETO;;91;122;126;163;94;75;83;83;74;109;77;98
PE;;;25 A 39;ANALFABETO;SIM;91;116;124;159;92;74;79;81;67;105;74;93
PE;;;25 A 39;ANALFABETO;NÃO;0;6;2;4;2;1;4;2;7;4;3;5
PE;;;25 A 39;ATE 5.A INC;;565;786;1115;1781;693;412;511;618;514;614;539;496
PE;;;25 A 39;ATE 5.A INC;SIM;546;760;1088;1759;669;400;498;602;487;601;523;490
PE;;;25 A 39;ATE 5.A INC;NÃO;19;26;27;22;24;12;13;16;27;13;16;6
PE;;;25 A 39;5.A CO FUND;;334;383;462;664;327;247;298;307;277;311;296;289
PE;;;25 A 39;5.A CO FUND;SIM;322;376;449;658;307;235;291;297;268;302;271;280
PE;;;25 A 39;5.A CO FUND;NÃO;12;7;13;6;20;12;7;10;9;9;25;9
PE;;;25 A 39;6. A 9. FUND;;1003;1037;1088;1201;1056;816;849;857;799;968;897;931
PE;;;25 A 39;6. A 9. FUND;SIM;951;995;1026;1165;1014;776;819;827;761;931;864;871
PE;;;25 A 39;6. A 9. FUND;NÃO;52;42;62;36;42;40;30;30;38;37;33;60
PE;;;25 A 39;FUND COMPL;;1057;1179;1325;1329;1265;1091;1140;1130;1025;1247;1228;1152
PE;;;25 A 39;FUND COMPL;SIM;1008;1121;1277;1299;1215;1039;1095;1093;964;1193;1189;1104
PE;;;25 A 39;FUND COMPL;NÃO;49;58;48;30;50;52;45;37;61;54;39;48
PE;;;25 A 39;MEDIO INCOMP;;911;954;1078;1219;1121;878;952;971;956;1104;973;947
PE;;;25 A 39;MEDIO INCOMP;SIM;852;905;1017;1183;1079;845;899;930;906;1069;935;886
PE;;;25 A 39;MEDIO INCOMP;NÃO;59;49;61;36;42;33;53;41;50;35;38;61
PE;;;25 A 39;MEDIO COMPL;;15049;14721;15657;15812;15340;14148;15216;15448;14228;16256;14428;15773
PE;;;25 A 39;MEDIO COMPL;SIM;14196;13940;14930;15080;14702;13363;14484;14681;13452;15445;13690;14601
PE;;;25 A 39;MEDIO COMPL;NÃO;853;781;727;732;638;785;732;767;776;811;738;1172
PE;;;25 A 39;SUP. INCOMP;;706;700;725;813;700;666;745;742;693;798;694;783
PE;;;25 A 39;SUP. INCOMP;SIM;666;679;697;773;681;635;724;721;665;777;667;738
PE;;;25 A 39;SUP. INCOMP;NÃO;40;21;28;40;19;31;21;21;28;21;27;45
PE;;;25 A 39;SUP. COMP;;2771;2313;2698;2492;2285;2170;2563;2158;1989;2108;2229;3244
PE;;;25 A 39;SUP. COMP;SIM;2707;2243;2634;2418;2210;2100;2488;2096;1937;2048;2149;3106
PE;;;25 A 39;SUP. COMP;NÃO;64;70;64;74;75;70;75;62;52;60;80;138
PE;;;25 A 39;MESTRADO;;95;81;47;46;31;47;94;76;41;51;50;88
PE;;;25 A 39;MESTRADO;SIM;91;78;45;43;29;46;90;73;41;51;49;80
PE;;;25 A 39;MESTRADO;NÃO;4;3;2;3;2;1;4;3;0;0;1;8
